"","msa.fips"
"new.row.2007","19380"
"new.row.2008","19380"
"new.row.2009","19380"
"new.row.2010","19380"
"new.row.2011","19380"
"new.row.2012","19380"
"new.row.2013","19380"
"new.row.2014","19380"
"new.row.2015","19380"
"new.row.2016","19380"
"new.row.2017","19380"
"new.row.2018","19380"
"new.row.2019","19380"
"new.row.2020","19380"
"new.row.2021","19380"
"new.row.2022","19380"
"new.row.2023","19380"
"new.row.2024","26580"
"new.row.2025","26580"
"new.row.2026","26580"
"new.row.2027","26580"
"new.row.2028","26580"
"new.row.2029","26580"
"new.row.2030","26580"
"new.row.2031","26580"
"new.row.2032","26580"
"new.row.2033","26580"
"new.row.2034","26580"
"new.row.2035","26580"
"new.row.2036","26580"
"new.row.2037","26580"
"new.row.2038","26580"
"new.row.2039","26580"
"new.row.2040","26580"
"new.row.2041","26580"
"new.row.2042","26580"
"new.row.2043","26580"
"new.row.2044","26580"
"new.row.2045","26580"
"new.row.2046","26580"
"new.row.2047","26580"
"new.row.2048","26580"
"new.row.2049","26580"
"new.row.2050","26580"
"new.row.2051","26580"
"new.row.2052","26580"
"new.row.2053","26580"
"new.row.2054","26580"
"new.row.2055","26580"
"new.row.2056","26580"
"new.row.2057","26580"
"new.row.2058","26580"
"new.row.2059","26580"
"new.row.2060","26580"
"new.row.2061","26580"
"new.row.2062","26580"
"new.row.2063","26580"
"new.row.2064","26580"
"new.row.2065","26580"
"new.row.2066","26580"
"new.row.2067","26580"
"new.row.2068","30620"
"new.row.2069","30620"
"new.row.2070","30620"
"new.row.2071","30620"
"new.row.2072","30620"
"new.row.2073","30620"
"new.row.2074","30620"
"new.row.2075","30620"
"new.row.2076","30620"
"new.row.2077","30620"
"new.row.2078","30620"
"new.row.2079","30620"
"new.row.2080","30620"
"new.row.2081","30620"
"new.row.2082","30620"
"new.row.2083","30620"
"new.row.2084","30620"
"new.row.2085","30620"
"new.row.2086","30620"
"new.row.2087","30620"
"new.row.2088","30620"
"new.row.2089","30620"
"new.row.2090","30620"
"new.row.2091","30620"
"new.row.2092","30620"
"new.row.2093","30620"
"new.row.2094","30620"
"new.row.2095","30620"
"new.row.2096","30620"
"new.row.2097","30620"
"new.row.2098","30620"
"new.row.2099","30620"
"new.row.2100","30620"
"new.row.2101","30620"
"new.row.2102","30620"
"new.row.2103","30620"
"new.row.2104","30620"
"new.row.2105","30620"
"new.row.2106","30620"
"new.row.2107","30620"
"new.row.2108","30620"
"new.row.2109","30620"
"new.row.2110","30620"
"new.row.2111","30620"
"new.row.2112","31900"
"new.row.2113","31900"
"new.row.2114","31900"
"new.row.2115","31900"
"new.row.2116","31900"
"new.row.2117","31900"
"new.row.2118","31900"
"new.row.2119","31900"
"new.row.2120","31900"
"new.row.2121","31900"
"new.row.2122","31900"
"new.row.2123","31900"
"new.row.2124","31900"
"new.row.2125","31900"
"new.row.2126","31900"
"new.row.2127","31900"
"new.row.2128","31900"
"new.row.2129","31900"
"new.row.2130","31900"
"new.row.2131","31900"
"new.row.2132","31900"
"new.row.2133","31900"
"new.row.2134","31900"
"new.row.2135","31900"
"new.row.2136","31900"
"new.row.2137","31900"
"new.row.2138","31900"
"new.row.2139","31900"
"new.row.2140","31900"
"new.row.2141","31900"
"new.row.2142","31900"
"new.row.2143","31900"
"new.row.2144","31900"
"new.row.2145","31900"
"new.row.2146","31900"
"new.row.2147","31900"
"new.row.2148","31900"
"new.row.2149","31900"
"new.row.2150","31900"
"new.row.2151","31900"
"new.row.2152","31900"
"new.row.2153","31900"
"new.row.2154","31900"
"new.row.2155","31900"
"new.row.2156","44220"
"new.row.2157","44220"
"new.row.2158","44220"
"new.row.2159","44220"
"new.row.2160","44220"
"new.row.2161","44220"
"new.row.2162","44220"
"new.row.2163","44220"
"new.row.2164","44220"
"new.row.2165","44220"
"new.row.2166","44220"
"new.row.2167","44220"
"new.row.2168","44220"
"new.row.2169","44220"
"new.row.2170","44220"
"new.row.2171","44220"
"new.row.2172","44220"
"new.row.2173","44220"
"new.row.2174","44220"
"new.row.2175","44220"
"new.row.2176","44220"
"new.row.2177","44220"
"new.row.2178","44220"
"new.row.2179","44220"
"new.row.2180","44220"
"new.row.2181","44220"
"new.row.2182","44220"
"new.row.2183","44220"
"new.row.2184","44220"
"new.row.2185","44220"
"new.row.2186","44220"
"new.row.2187","44220"
"new.row.2188","44220"
"new.row.2189","44220"
"new.row.2190","44220"
"new.row.2191","44220"
"new.row.2192","44220"
"new.row.2193","44220"
"new.row.2194","44220"
"new.row.2195","44220"
"new.row.2196","44220"
"new.row.2197","44220"
"new.row.2198","44220"
"new.row.2199","44220"
"new.row.2200","45780"
"new.row.2201","45780"
"new.row.2202","45780"
"new.row.2203","45780"
"new.row.2204","45780"
"new.row.2205","45780"
"new.row.2206","45780"
"new.row.2207","45780"
"new.row.2208","45780"
"new.row.2209","45780"
"new.row.2210","45780"
"new.row.2211","45780"
"new.row.2212","45780"
"new.row.2213","45780"
"new.row.2214","45780"
"new.row.2215","45780"
"new.row.2216","45780"
"new.row.2217","45780"
"new.row.2218","45780"
"new.row.2219","45780"
"new.row.2220","45780"
"new.row.2221","45780"
"new.row.2222","45780"
"new.row.2223","45780"
"new.row.2224","45780"
"new.row.2225","45780"
"new.row.2226","45780"
"new.row.2227","45780"
"new.row.2228","45780"
"new.row.2229","45780"
"new.row.2230","45780"
"new.row.2231","45780"
"new.row.2232","45780"
"new.row.2233","45780"
"new.row.2234","45780"
"new.row.2235","45780"
"new.row.2236","45780"
"new.row.2237","45780"
"new.row.2238","45780"
"new.row.2239","45780"
"new.row.2240","45780"
"new.row.2241","45780"
"new.row.2242","45780"
"new.row.2243","45780"
"new.row.2244","48260"
"new.row.2245","48260"
"new.row.2246","48260"
"new.row.2247","48260"
"new.row.2248","48260"
"new.row.2249","48260"
"new.row.2250","48260"
"new.row.2251","48260"
"new.row.2252","48260"
"new.row.2253","48260"
"new.row.2254","48260"
"new.row.2255","48260"
"new.row.2256","48260"
"new.row.2257","48260"
"new.row.2258","48260"
"new.row.2259","48260"
"new.row.2260","48260"
"new.row.2261","48260"
"new.row.2262","48260"
"new.row.2263","48260"
"new.row.2264","48260"
"new.row.2265","48260"
"new.row.2266","48260"
"new.row.2267","48260"
"new.row.2268","48260"
"new.row.2269","48260"
"new.row.2270","48260"
"new.row.2271","48260"
"new.row.2272","48260"
"new.row.2273","48260"
"new.row.2274","48260"
"new.row.2275","48260"
"new.row.2276","48260"
"new.row.2277","48260"
"new.row.2278","48260"
"new.row.2279","48260"
"new.row.2280","48260"
"new.row.2281","48260"
"new.row.2282","48260"
"new.row.2283","48260"
"new.row.2284","48260"
"new.row.2285","48260"
"new.row.2286","48260"
"new.row.2287","48260"
"new.row.2288","48540"
"new.row.2289","48540"
"new.row.2290","48540"
"new.row.2291","48540"
"new.row.2292","48540"
"new.row.2293","48540"
"new.row.2294","48540"
"new.row.2295","48540"
"new.row.2296","48540"
"new.row.2297","48540"
"new.row.2298","48540"
"new.row.2299","48540"
"new.row.2300","48540"
"new.row.2301","48540"
"new.row.2302","48540"
"new.row.2303","48540"
"new.row.2304","48540"
"new.row.2305","48540"
"new.row.2306","48540"
"new.row.2307","48540"
"new.row.2308","48540"
"new.row.2309","48540"
"new.row.2310","48540"
"new.row.2311","48540"
"new.row.2312","48540"
"new.row.2313","48540"
"new.row.2314","48540"
"new.row.2315","48540"
"new.row.2316","48540"
"new.row.2317","48540"
"new.row.2318","48540"
"new.row.2319","48540"
"new.row.2320","48540"
"new.row.2321","48540"
"new.row.2322","48540"
"new.row.2323","48540"
"new.row.2324","48540"
"new.row.2325","48540"
"new.row.2326","48540"
"new.row.2327","48540"
"new.row.2328","48540"
"new.row.2329","48540"
"new.row.2330","48540"
"new.row.2331","48540"
"new.row.2332","49660"
"new.row.2333","49660"
"new.row.2334","49660"
"new.row.2335","49660"
"new.row.2336","49660"
"new.row.2337","49660"
"new.row.2338","49660"
"new.row.2339","49660"
"new.row.2340","49660"
"new.row.2341","49660"
"new.row.2342","49660"
"new.row.2343","49660"
"new.row.2344","49660"
"new.row.2345","49660"
"new.row.2346","49660"
"new.row.2347","49660"
"new.row.2348","49660"
"new.row.2349","49660"
"new.row.2350","49660"
"new.row.2351","49660"
"new.row.2352","49660"
"new.row.2353","49660"
"new.row.2354","49660"
"new.row.2355","49660"
"new.row.2356","49660"
"new.row.2357","49660"
"new.row.2358","49660"
"new.row.2359","49660"
"new.row.2360","49660"
"new.row.2361","49660"
"new.row.2362","49660"
"new.row.2363","49660"
"new.row.2364","49660"
"new.row.2365","49660"
"new.row.2366","49660"
"new.row.2367","49660"
"new.row.2368","49660"
"new.row.2369","49660"
"new.row.2370","49660"
"new.row.2371","49660"
"new.row.2372","49660"
"new.row.2373","49660"
"new.row.2374","49660"
"new.row.2375","49660"
"new.row.2376","22900"
"new.row.2377","22900"
"new.row.2378","22900"
"new.row.2379","22900"
"new.row.2380","22900"
"new.row.2381","22900"
"new.row.2382","22900"
"new.row.2383","22900"
"new.row.2384","22900"
"new.row.2385","22900"
"new.row.2386","22900"
"new.row.2387","22900"
"new.row.2388","22900"
"new.row.2389","22900"
"new.row.2390","22900"
"new.row.2391","22900"
"new.row.2392","22900"
"new.row.2393","22900"
"new.row.2394","22900"
"new.row.2395","22900"
"new.row.2396","22900"
"new.row.2397","22900"
"new.row.2398","22900"
"new.row.2399","22900"
"new.row.2400","22900"
"new.row.2401","22900"
"new.row.2402","22900"
"new.row.2403","22900"
"new.row.2404","22900"
"new.row.2405","22900"
"new.row.2406","22900"
"new.row.2407","22900"
"new.row.2408","22900"
"new.row.2409","22900"
"new.row.2410","22900"
"new.row.2411","22900"
"new.row.2412","22900"
"new.row.2413","22900"
"new.row.2414","22900"
"new.row.2415","22900"
"new.row.2416","22900"
"new.row.2417","22900"
"new.row.2418","22900"
"new.row.2419","22900"
"new.row.2420","30020"
"new.row.2421","30020"
"new.row.2422","30020"
"new.row.2423","30020"
"new.row.2424","30020"
"new.row.2425","30020"
"new.row.2426","30020"
"new.row.2427","30020"
"new.row.2428","30020"
"new.row.2429","30020"
"new.row.2430","30020"
"new.row.2431","30020"
"new.row.2432","30020"
"new.row.2433","30020"
"new.row.2434","30020"
"new.row.2435","30020"
"new.row.2436","30020"
"new.row.2437","30020"
"new.row.2438","30020"
"new.row.2439","30020"
"new.row.2440","30020"
"new.row.2441","30020"
"new.row.2442","30020"
"new.row.2443","30020"
"new.row.2444","30020"
"new.row.2445","30020"
"new.row.2446","30020"
"new.row.2447","30020"
"new.row.2448","30020"
"new.row.2449","30020"
"new.row.2450","30020"
"new.row.2451","30020"
"new.row.2452","30020"
"new.row.2453","30020"
"new.row.2454","30020"
"new.row.2455","30020"
"new.row.2456","30020"
"new.row.2457","30020"
"new.row.2458","30020"
"new.row.2459","30020"
"new.row.2460","30020"
"new.row.2461","30020"
"new.row.2462","30020"
"new.row.2463","30020"
"new.row.2464","36420"
"new.row.2465","36420"
"new.row.2466","36420"
"new.row.2467","36420"
"new.row.2468","36420"
"new.row.2469","36420"
"new.row.2470","36420"
"new.row.2471","36420"
"new.row.2472","36420"
"new.row.2473","36420"
"new.row.2474","36420"
"new.row.2475","36420"
"new.row.2476","36420"
"new.row.2477","36420"
"new.row.2478","36420"
"new.row.2479","36420"
"new.row.2480","36420"
"new.row.2481","36420"
"new.row.2482","36420"
"new.row.2483","36420"
"new.row.2484","36420"
"new.row.2485","36420"
"new.row.2486","36420"
"new.row.2487","36420"
"new.row.2488","36420"
"new.row.2489","36420"
"new.row.2490","36420"
"new.row.2491","36420"
"new.row.2492","36420"
"new.row.2493","36420"
"new.row.2494","36420"
"new.row.2495","36420"
"new.row.2496","36420"
"new.row.2497","36420"
"new.row.2498","36420"
"new.row.2499","36420"
"new.row.2500","36420"
"new.row.2501","36420"
"new.row.2502","36420"
"new.row.2503","36420"
"new.row.2504","36420"
"new.row.2505","36420"
"new.row.2506","36420"
"new.row.2507","36420"
"new.row.2508","46140"
"new.row.2509","46140"
"new.row.2510","46140"
"new.row.2511","46140"
"new.row.2512","46140"
"new.row.2513","46140"
"new.row.2514","46140"
"new.row.2515","46140"
"new.row.2516","46140"
"new.row.2517","46140"
"new.row.2518","46140"
"new.row.2519","46140"
"new.row.2520","46140"
"new.row.2521","46140"
"new.row.2522","46140"
"new.row.2523","46140"
"new.row.2524","46140"
"new.row.2525","46140"
"new.row.2526","46140"
"new.row.2527","46140"
"new.row.2528","46140"
"new.row.2529","46140"
"new.row.2530","46140"
"new.row.2531","46140"
"new.row.2532","46140"
"new.row.2533","46140"
"new.row.2534","46140"
"new.row.2535","46140"
"new.row.2536","46140"
"new.row.2537","46140"
"new.row.2538","46140"
"new.row.2539","46140"
"new.row.2540","46140"
"new.row.2541","46140"
"new.row.2542","46140"
"new.row.2543","46140"
"new.row.2544","46140"
"new.row.2545","46140"
"new.row.2546","46140"
"new.row.2547","46140"
"new.row.2548","46140"
"new.row.2549","46140"
"new.row.2550","46140"
"new.row.2551","46140"
"new.row.2552","10540"
"new.row.2553","10540"
"new.row.2554","10540"
"new.row.2555","10540"
"new.row.2556","10540"
"new.row.2557","10540"
"new.row.2558","10540"
"new.row.2559","10540"
"new.row.2560","10540"
"new.row.2561","10540"
"new.row.2562","10540"
"new.row.2563","10540"
"new.row.2564","10540"
"new.row.2565","10540"
"new.row.2566","10540"
"new.row.2567","10540"
"new.row.2568","10540"
"new.row.2569","10540"
"new.row.2570","10540"
"new.row.2571","10540"
"new.row.2572","10540"
"new.row.2573","10540"
"new.row.2574","10540"
"new.row.2575","10540"
"new.row.2576","10540"
"new.row.2577","10540"
"new.row.2578","10540"
"new.row.2579","10540"
"new.row.2580","10540"
"new.row.2581","10540"
"new.row.2582","10540"
"new.row.2583","10540"
"new.row.2584","10540"
"new.row.2585","10540"
"new.row.2586","10540"
"new.row.2587","10540"
"new.row.2588","10540"
"new.row.2589","10540"
"new.row.2590","10540"
"new.row.2591","10540"
"new.row.2592","10540"
"new.row.2593","10540"
"new.row.2594","10540"
"new.row.2595","10540"
"new.row.2596","13460"
"new.row.2597","13460"
"new.row.2598","13460"
"new.row.2599","13460"
"new.row.2600","13460"
"new.row.2601","13460"
"new.row.2602","13460"
"new.row.2603","13460"
"new.row.2604","13460"
"new.row.2605","13460"
"new.row.2606","13460"
"new.row.2607","13460"
"new.row.2608","13460"
"new.row.2609","13460"
"new.row.2610","13460"
"new.row.2611","13460"
"new.row.2612","13460"
"new.row.2613","13460"
"new.row.2614","13460"
"new.row.2615","13460"
"new.row.2616","13460"
"new.row.2617","13460"
"new.row.2618","13460"
"new.row.2619","13460"
"new.row.2620","13460"
"new.row.2621","13460"
"new.row.2622","13460"
"new.row.2623","13460"
"new.row.2624","13460"
"new.row.2625","13460"
"new.row.2626","13460"
"new.row.2627","13460"
"new.row.2628","13460"
"new.row.2629","13460"
"new.row.2630","13460"
"new.row.2631","13460"
"new.row.2632","13460"
"new.row.2633","13460"
"new.row.2634","13460"
"new.row.2635","13460"
"new.row.2636","13460"
"new.row.2637","13460"
"new.row.2638","13460"
"new.row.2639","13460"
"new.row.2640","18700"
"new.row.2641","18700"
"new.row.2642","18700"
"new.row.2643","18700"
"new.row.2644","18700"
"new.row.2645","18700"
"new.row.2646","18700"
"new.row.2647","18700"
"new.row.2648","18700"
"new.row.2649","18700"
"new.row.2650","18700"
"new.row.2651","18700"
"new.row.2652","18700"
"new.row.2653","18700"
"new.row.2654","18700"
"new.row.2655","18700"
"new.row.2656","18700"
"new.row.2657","18700"
"new.row.2658","18700"
"new.row.2659","18700"
"new.row.2660","18700"
"new.row.2661","18700"
"new.row.2662","18700"
"new.row.2663","18700"
"new.row.2664","18700"
"new.row.2665","18700"
"new.row.2666","18700"
"new.row.2667","18700"
"new.row.2668","18700"
"new.row.2669","18700"
"new.row.2670","18700"
"new.row.2671","18700"
"new.row.2672","18700"
"new.row.2673","18700"
"new.row.2674","18700"
"new.row.2675","18700"
"new.row.2676","18700"
"new.row.2677","18700"
"new.row.2678","18700"
"new.row.2679","18700"
"new.row.2680","18700"
"new.row.2681","18700"
"new.row.2682","18700"
"new.row.2683","18700"
"new.row.2684","21660"
"new.row.2685","21660"
"new.row.2686","21660"
"new.row.2687","21660"
"new.row.2688","21660"
"new.row.2689","21660"
"new.row.2690","21660"
"new.row.2691","21660"
"new.row.2692","21660"
"new.row.2693","21660"
"new.row.2694","21660"
"new.row.2695","21660"
"new.row.2696","21660"
"new.row.2697","21660"
"new.row.2698","21660"
"new.row.2699","21660"
"new.row.2700","21660"
"new.row.2701","21660"
"new.row.2702","21660"
"new.row.2703","21660"
"new.row.2704","21660"
"new.row.2705","21660"
"new.row.2706","21660"
"new.row.2707","21660"
"new.row.2708","21660"
"new.row.2709","21660"
"new.row.2710","21660"
"new.row.2711","21660"
"new.row.2712","21660"
"new.row.2713","21660"
"new.row.2714","21660"
"new.row.2715","21660"
"new.row.2716","21660"
"new.row.2717","21660"
"new.row.2718","21660"
"new.row.2719","21660"
"new.row.2720","21660"
"new.row.2721","21660"
"new.row.2722","21660"
"new.row.2723","21660"
"new.row.2724","21660"
"new.row.2725","21660"
"new.row.2726","21660"
"new.row.2727","21660"
"new.row.2728","24420"
"new.row.2729","24420"
"new.row.2730","24420"
"new.row.2731","24420"
"new.row.2732","24420"
"new.row.2733","24420"
"new.row.2734","24420"
"new.row.2735","24420"
"new.row.2736","24420"
"new.row.2737","24420"
"new.row.2738","24420"
"new.row.2739","24420"
"new.row.2740","24420"
"new.row.2741","24420"
"new.row.2742","24420"
"new.row.2743","24420"
"new.row.2744","24420"
"new.row.2745","24420"
"new.row.2746","24420"
"new.row.2747","24420"
"new.row.2748","24420"
"new.row.2749","24420"
"new.row.2750","24420"
"new.row.2751","24420"
"new.row.2752","24420"
"new.row.2753","24420"
"new.row.2754","24420"
"new.row.2755","24420"
"new.row.2756","24420"
"new.row.2757","24420"
"new.row.2758","24420"
"new.row.2759","24420"
"new.row.2760","24420"
"new.row.2761","24420"
"new.row.2762","24420"
"new.row.2763","24420"
"new.row.2764","24420"
"new.row.2765","24420"
"new.row.2766","24420"
"new.row.2767","24420"
"new.row.2768","24420"
"new.row.2769","24420"
"new.row.2770","24420"
"new.row.2771","24420"
"new.row.2772","32780"
"new.row.2773","32780"
"new.row.2774","32780"
"new.row.2775","32780"
"new.row.2776","32780"
"new.row.2777","32780"
"new.row.2778","32780"
"new.row.2779","32780"
"new.row.2780","32780"
"new.row.2781","32780"
"new.row.2782","32780"
"new.row.2783","32780"
"new.row.2784","32780"
"new.row.2785","32780"
"new.row.2786","32780"
"new.row.2787","32780"
"new.row.2788","32780"
"new.row.2789","32780"
"new.row.2790","32780"
"new.row.2791","32780"
"new.row.2792","32780"
"new.row.2793","32780"
"new.row.2794","32780"
"new.row.2795","32780"
"new.row.2796","32780"
"new.row.2797","32780"
"new.row.2798","32780"
"new.row.2799","32780"
"new.row.2800","32780"
"new.row.2801","32780"
"new.row.2802","32780"
"new.row.2803","32780"
"new.row.2804","32780"
"new.row.2805","32780"
"new.row.2806","32780"
"new.row.2807","32780"
"new.row.2808","32780"
"new.row.2809","32780"
"new.row.2810","32780"
"new.row.2811","32780"
"new.row.2812","32780"
"new.row.2813","32780"
"new.row.2814","32780"
"new.row.2815","32780"
"new.row.2816","38900"
"new.row.2817","38900"
"new.row.2818","38900"
"new.row.2819","38900"
"new.row.2820","38900"
"new.row.2821","38900"
"new.row.2822","38900"
"new.row.2823","38900"
"new.row.2824","38900"
"new.row.2825","38900"
"new.row.2826","38900"
"new.row.2827","38900"
"new.row.2828","38900"
"new.row.2829","38900"
"new.row.2830","38900"
"new.row.2831","38900"
"new.row.2832","38900"
"new.row.2833","38900"
"new.row.2834","38900"
"new.row.2835","38900"
"new.row.2836","38900"
"new.row.2837","38900"
"new.row.2838","38900"
"new.row.2839","38900"
"new.row.2840","38900"
"new.row.2841","38900"
"new.row.2842","38900"
"new.row.2843","38900"
"new.row.2844","38900"
"new.row.2845","38900"
"new.row.2846","38900"
"new.row.2847","38900"
"new.row.2848","38900"
"new.row.2849","38900"
"new.row.2850","38900"
"new.row.2851","38900"
"new.row.2852","38900"
"new.row.2853","38900"
"new.row.2854","38900"
"new.row.2855","38900"
"new.row.2856","38900"
"new.row.2857","38900"
"new.row.2858","38900"
"new.row.2859","38900"
"new.row.2860","41420"
"new.row.2861","41420"
"new.row.2862","41420"
"new.row.2863","41420"
"new.row.2864","41420"
"new.row.2865","41420"
"new.row.2866","41420"
"new.row.2867","41420"
"new.row.2868","41420"
"new.row.2869","41420"
"new.row.2870","41420"
"new.row.2871","41420"
"new.row.2872","41420"
"new.row.2873","41420"
"new.row.2874","41420"
"new.row.2875","41420"
"new.row.2876","41420"
"new.row.2877","41420"
"new.row.2878","41420"
"new.row.2879","41420"
"new.row.2880","41420"
"new.row.2881","41420"
"new.row.2882","41420"
"new.row.2883","41420"
"new.row.2884","41420"
"new.row.2885","41420"
"new.row.2886","41420"
"new.row.2887","41420"
"new.row.2888","41420"
"new.row.2889","41420"
"new.row.2890","41420"
"new.row.2891","41420"
"new.row.2892","41420"
"new.row.2893","41420"
"new.row.2894","41420"
"new.row.2895","41420"
"new.row.2896","41420"
"new.row.2897","41420"
"new.row.2898","41420"
"new.row.2899","41420"
"new.row.2900","41420"
"new.row.2901","41420"
"new.row.2902","41420"
"new.row.2903","41420"
"new.row.2904","10900"
"new.row.2905","10900"
"new.row.2906","10900"
"new.row.2907","10900"
"new.row.2908","10900"
"new.row.2909","10900"
"new.row.2910","10900"
"new.row.2911","10900"
"new.row.2912","10900"
"new.row.2913","10900"
"new.row.2914","10900"
"new.row.2915","10900"
"new.row.2916","10900"
"new.row.2917","10900"
"new.row.2918","10900"
"new.row.2919","10900"
"new.row.2920","10900"
"new.row.2921","10900"
"new.row.2922","10900"
"new.row.2923","10900"
"new.row.2924","10900"
"new.row.2925","10900"
"new.row.2926","10900"
"new.row.2927","10900"
"new.row.2928","10900"
"new.row.2929","10900"
"new.row.2930","10900"
"new.row.2931","10900"
"new.row.2932","10900"
"new.row.2933","10900"
"new.row.2934","10900"
"new.row.2935","10900"
"new.row.2936","10900"
"new.row.2937","10900"
"new.row.2938","10900"
"new.row.2939","10900"
"new.row.2940","10900"
"new.row.2941","10900"
"new.row.2942","10900"
"new.row.2943","10900"
"new.row.2944","10900"
"new.row.2945","10900"
"new.row.2946","10900"
"new.row.2947","10900"
"new.row.2948","11020"
"new.row.2949","11020"
"new.row.2950","11020"
"new.row.2951","11020"
"new.row.2952","11020"
"new.row.2953","11020"
"new.row.2954","11020"
"new.row.2955","11020"
"new.row.2956","11020"
"new.row.2957","11020"
"new.row.2958","11020"
"new.row.2959","11020"
"new.row.2960","11020"
"new.row.2961","11020"
"new.row.2962","11020"
"new.row.2963","11020"
"new.row.2964","11020"
"new.row.2965","11020"
"new.row.2966","11020"
"new.row.2967","11020"
"new.row.2968","11020"
"new.row.2969","11020"
"new.row.2970","11020"
"new.row.2971","11020"
"new.row.2972","11020"
"new.row.2973","11020"
"new.row.2974","11020"
"new.row.2975","11020"
"new.row.2976","11020"
"new.row.2977","11020"
"new.row.2978","11020"
"new.row.2979","11020"
"new.row.2980","11020"
"new.row.2981","11020"
"new.row.2982","11020"
"new.row.2983","11020"
"new.row.2984","11020"
"new.row.2985","11020"
"new.row.2986","11020"
"new.row.2987","11020"
"new.row.2988","11020"
"new.row.2989","11020"
"new.row.2990","11020"
"new.row.2991","11020"
"new.row.2992","14100"
"new.row.2993","14100"
"new.row.2994","14100"
"new.row.2995","14100"
"new.row.2996","14100"
"new.row.2997","14100"
"new.row.2998","14100"
"new.row.2999","14100"
"new.row.3000","14100"
"new.row.3001","14100"
"new.row.3002","14100"
"new.row.3003","14100"
"new.row.3004","14100"
"new.row.3005","14100"
"new.row.3006","14100"
"new.row.3007","14100"
"new.row.3008","14100"
"new.row.3009","14100"
"new.row.3010","14100"
"new.row.3011","14100"
"new.row.3012","14100"
"new.row.3013","14100"
"new.row.3014","14100"
"new.row.3015","14100"
"new.row.3016","14100"
"new.row.3017","14100"
"new.row.3018","14100"
"new.row.3019","14100"
"new.row.3020","14100"
"new.row.3021","14100"
"new.row.3022","14100"
"new.row.3023","14100"
"new.row.3024","14100"
"new.row.3025","14100"
"new.row.3026","14100"
"new.row.3027","14100"
"new.row.3028","14100"
"new.row.3029","14100"
"new.row.3030","14100"
"new.row.3031","14100"
"new.row.3032","14100"
"new.row.3033","14100"
"new.row.3034","14100"
"new.row.3035","14100"
"new.row.3036","16540"
"new.row.3037","16540"
"new.row.3038","16540"
"new.row.3039","16540"
"new.row.3040","16540"
"new.row.3041","16540"
"new.row.3042","16540"
"new.row.3043","16540"
"new.row.3044","16540"
"new.row.3045","16540"
"new.row.3046","16540"
"new.row.3047","16540"
"new.row.3048","16540"
"new.row.3049","16540"
"new.row.3050","16540"
"new.row.3051","16540"
"new.row.3052","16540"
"new.row.3053","16540"
"new.row.3054","16540"
"new.row.3055","16540"
"new.row.3056","16540"
"new.row.3057","16540"
"new.row.3058","16540"
"new.row.3059","16540"
"new.row.3060","16540"
"new.row.3061","16540"
"new.row.3062","16540"
"new.row.3063","16540"
"new.row.3064","16540"
"new.row.3065","16540"
"new.row.3066","16540"
"new.row.3067","16540"
"new.row.3068","16540"
"new.row.3069","16540"
"new.row.3070","16540"
"new.row.3071","16540"
"new.row.3072","16540"
"new.row.3073","16540"
"new.row.3074","16540"
"new.row.3075","16540"
"new.row.3076","16540"
"new.row.3077","16540"
"new.row.3078","16540"
"new.row.3079","16540"
"new.row.3080","20700"
"new.row.3081","20700"
"new.row.3082","20700"
"new.row.3083","20700"
"new.row.3084","20700"
"new.row.3085","20700"
"new.row.3086","20700"
"new.row.3087","20700"
"new.row.3088","20700"
"new.row.3089","20700"
"new.row.3090","20700"
"new.row.3091","20700"
"new.row.3092","20700"
"new.row.3093","20700"
"new.row.3094","20700"
"new.row.3095","20700"
"new.row.3096","20700"
"new.row.3097","20700"
"new.row.3098","20700"
"new.row.3099","20700"
"new.row.3100","20700"
"new.row.3101","20700"
"new.row.3102","20700"
"new.row.3103","20700"
"new.row.3104","20700"
"new.row.3105","20700"
"new.row.3106","20700"
"new.row.3107","20700"
"new.row.3108","20700"
"new.row.3109","20700"
"new.row.3110","20700"
"new.row.3111","20700"
"new.row.3112","20700"
"new.row.3113","20700"
"new.row.3114","20700"
"new.row.3115","20700"
"new.row.3116","20700"
"new.row.3117","20700"
"new.row.3118","20700"
"new.row.3119","20700"
"new.row.3120","20700"
"new.row.3121","20700"
"new.row.3122","20700"
"new.row.3123","20700"
"new.row.3124","21500"
"new.row.3125","21500"
"new.row.3126","21500"
"new.row.3127","21500"
"new.row.3128","21500"
"new.row.3129","21500"
"new.row.3130","21500"
"new.row.3131","21500"
"new.row.3132","21500"
"new.row.3133","21500"
"new.row.3134","21500"
"new.row.3135","21500"
"new.row.3136","21500"
"new.row.3137","21500"
"new.row.3138","21500"
"new.row.3139","21500"
"new.row.3140","21500"
"new.row.3141","21500"
"new.row.3142","21500"
"new.row.3143","21500"
"new.row.3144","21500"
"new.row.3145","21500"
"new.row.3146","21500"
"new.row.3147","21500"
"new.row.3148","21500"
"new.row.3149","21500"
"new.row.3150","21500"
"new.row.3151","21500"
"new.row.3152","21500"
"new.row.3153","21500"
"new.row.3154","21500"
"new.row.3155","21500"
"new.row.3156","21500"
"new.row.3157","21500"
"new.row.3158","21500"
"new.row.3159","21500"
"new.row.3160","21500"
"new.row.3161","21500"
"new.row.3162","21500"
"new.row.3163","21500"
"new.row.3164","21500"
"new.row.3165","21500"
"new.row.3166","21500"
"new.row.3167","21500"
"new.row.3168","23900"
"new.row.3169","23900"
"new.row.3170","23900"
"new.row.3171","23900"
